,datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
74,2023-07-07 08:44:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,74
75,2023-07-07 08:45:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,75
76,2023-07-07 08:46:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,76
77,2023-07-07 08:47:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,77
78,2023-07-07 08:48:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,78
79,2023-07-07 08:49:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,79
80,2023-07-07 08:50:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,80
81,2023-07-07 08:51:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,81
82,2023-07-07 08:52:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,82
83,2023-07-07 08:53:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,83
84,2023-07-07 08:54:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,84
85,2023-07-07 08:55:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,85
86,2023-07-07 08:56:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,86
87,2023-07-07 08:57:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,87
88,2023-07-07 08:58:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,88
89,2023-07-07 08:59:00,NIFTY,NSE,,,,,19497.3,19497.3,19497.3,19497.3,,,89
90,2023-07-07 09:00:00,NIFTY,NSE,,,,,19497.3,19497.3,18953.2,19194.75,,,90
91,2023-07-07 09:01:00,NIFTY,NSE,,,,,19198.95,19345.35,19151.75,19324.65,,,91
92,2023-07-07 09:02:00,NIFTY,NSE,,,,,19326.4,19362.55,19326.4,19352.35,,,92
93,2023-07-07 09:03:00,NIFTY,NSE,,,,,19352.85,19378.5,19349.2,19377.55,,,93
94,2023-07-07 09:04:00,NIFTY,NSE,,,,,19377.8,19384,19371.95,19384,,,94
95,2023-07-07 09:05:00,NIFTY,NSE,,,,,19384.5,19399.55,19382.35,19399.55,,,95
96,2023-07-07 09:06:00,NIFTY,NSE,,,,,19399.65,19407.3,19394.5,19407.3,,,96
97,2023-07-07 09:07:00,NIFTY,NSE,,,,,19406.95,19423.55,19406.5,19422.85,,,97
98,2023-07-07 09:08:00,NIFTY,NSE,,,,,19422.85,19425.15,19422.8,19422.8,,,98
99,2023-07-07 09:09:00,NIFTY,NSE,,,,,19422.8,19422.8,19422.8,19422.8,,,99
100,2023-07-07 09:10:00,NIFTY,NSE,,,,,19422.8,19422.8,19422.8,19422.8,,,100
101,2023-07-07 09:11:00,NIFTY,NSE,,,,,19422.8,19422.8,19422.8,19422.8,,,101
102,2023-07-07 09:12:00,NIFTY,NSE,,,,,19422.8,19422.8,19422.8,19422.8,,,102
103,2023-07-07 09:13:00,NIFTY,NSE,,,,,19422.8,19422.8,19422.8,19422.8,,,103
104,2023-07-07 09:14:00,NIFTY,NSE,,,,,19422.8,19422.8,19422.8,19422.8,,,104
105,2023-07-07 09:15:00,NIFTY,NSE,,,,,19422.8,19446.8,19422.8,19446.8,,,105
106,2023-07-07 09:16:00,NIFTY,NSE,,,,,19442.85,19462.9,19437.4,19461.6,,,106
107,2023-07-07 09:17:00,NIFTY,NSE,,,,,19460.6,19462.3,19444.55,19456,,,107
108,2023-07-07 09:18:00,NIFTY,NSE,,,,,19454.9,19455.5,19445.85,19451.55,,,108
109,2023-07-07 09:19:00,NIFTY,NSE,,,,,19451.65,19453.85,19448,19451.65,,,109
110,2023-07-07 09:20:00,NIFTY,NSE,,,,,19449.55,19454.8,19444.45,19445.3,,,110
111,2023-07-07 09:21:00,NIFTY,NSE,,,,,19446.45,19456,19443.65,19455.25,,,111
112,2023-07-07 09:22:00,NIFTY,NSE,,,,,19455.15,19463.7,19455.15,19461.25,,,112
113,2023-07-07 09:23:00,NIFTY,NSE,,,,,19461.2,19472.05,19460.3,19470.95,,,113
114,2023-07-07 09:24:00,NIFTY,NSE,,,,,19470.15,19473.4,19468.55,19470.3,,,114
115,2023-07-07 09:25:00,NIFTY,NSE,,,,,19471.8,19476.75,19470.4,19476.25,,,115
116,2023-07-07 09:26:00,NIFTY,NSE,,,,,19477.05,19482.75,19477.05,19482,,,116
117,2023-07-07 09:27:00,NIFTY,NSE,,,,,19481.15,19484.9,19477.2,19478.05,,,117
118,2023-07-07 09:28:00,NIFTY,NSE,,,,,19477.55,19480.05,19476.1,19478.4,,,118
119,2023-07-07 09:29:00,NIFTY,NSE,,,,,19478.15,19484.75,19477.5,19484.3,,,119
120,2023-07-07 09:30:00,NIFTY,NSE,,,,,19484.5,19486.9,19483.9,19484.5,,,120
121,2023-07-07 09:31:00,NIFTY,NSE,,,,,19483.95,19487.75,19480.45,19486.95,,,121
122,2023-07-07 09:32:00,NIFTY,NSE,,,,,19486.95,19490.45,19482.8,19483.8,,,122
123,2023-07-07 09:33:00,NIFTY,NSE,,,,,19482.6,19489,19481.85,19486.85,,,123
124,2023-07-07 09:34:00,NIFTY,NSE,,,,,19487.3,19493.6,19485.75,19491.35,,,124
125,2023-07-07 09:35:00,NIFTY,NSE,,,,,19491.5,19494.65,19488.5,19494.55,,,125
126,2023-07-07 09:36:00,NIFTY,NSE,,,,,19494.95,19495.7,19492.1,19494.1,,,126
127,2023-07-07 09:37:00,NIFTY,NSE,,,,,19493.4,19493.8,19485.1,19489.8,,,127
128,2023-07-07 09:38:00,NIFTY,NSE,,,,,19489.45,19491.9,19489,19489,,,128
129,2023-07-07 09:39:00,NIFTY,NSE,,,,,19488.15,19493.05,19488.05,19493.05,,,129
130,2023-07-07 09:40:00,NIFTY,NSE,,,,,19493.1,19498.35,19492.7,19498.35,,,130
131,2023-07-07 09:41:00,NIFTY,NSE,,,,,19497.9,19500.9,19496.25,19497.05,,,131
132,2023-07-07 09:42:00,NIFTY,NSE,,,,,19497.65,19500,19496.45,19499.25,,,132
133,2023-07-07 09:43:00,NIFTY,NSE,,,,,19500,19500,19492.8,19493.55,,,133
134,2023-07-07 09:44:00,NIFTY,NSE,,,,,19493.3,19495.6,19489.6,19490.75,,,134
135,2023-07-07 09:45:00,NIFTY,NSE,,,,,19490.9,19491.8,19489.05,19490.85,,,135
136,2023-07-07 09:46:00,NIFTY,NSE,,,,,19491.05,19492.05,19484.7,19485.55,,,136
137,2023-07-07 09:47:00,NIFTY,NSE,,,,,19486.15,19492.4,19486.15,19489.4,,,137
138,2023-07-07 09:48:00,NIFTY,NSE,,,,,19489.05,19489.45,19485.1,19488.9,,,138
139,2023-07-07 09:49:00,NIFTY,NSE,,,,,19489,19490.8,19487.95,19490.25,,,139
140,2023-07-07 09:50:00,NIFTY,NSE,,,,,19490.6,19490.6,19485.85,19489.4,,,140
141,2023-07-07 09:51:00,NIFTY,NSE,,,,,19489.75,19489.75,19487,19489.65,,,141
142,2023-07-07 09:52:00,NIFTY,NSE,,,,,19488.65,19495.5,19488.65,19493.2,,,142
143,2023-07-07 09:53:00,NIFTY,NSE,,,,,19493.45,19502.15,19492.85,19502.15,,,143
144,2023-07-07 09:54:00,NIFTY,NSE,,,,,19502,19504.7,19500.6,19504.65,,,144
145,2023-07-07 09:55:00,NIFTY,NSE,,,,,19504.2,19507.2,19503.25,19506.9,,,145
146,2023-07-07 09:56:00,NIFTY,NSE,,,,,19507.2,19508.95,19505.5,19508.95,,,146
147,2023-07-07 09:57:00,NIFTY,NSE,,,,,19510.05,19510.05,19506.7,19508.95,,,147
148,2023-07-07 09:58:00,NIFTY,NSE,,,,,19509.75,19516.15,19508.7,19514.9,,,148
149,2023-07-07 09:59:00,NIFTY,NSE,,,,,19515.55,19516.5,19513.65,19515.55,,,149
150,2023-07-07 10:00:00,NIFTY,NSE,,,,,19515.6,19523.05,19515.35,19523.05,,,150
151,2023-07-07 10:01:00,NIFTY,NSE,,,,,19523.25,19523.45,19517.95,19519.8,,,151
152,2023-07-07 10:02:00,NIFTY,NSE,,,,,19519.65,19519.65,19512.9,19513.35,,,152
153,2023-07-07 10:03:00,NIFTY,NSE,,,,,19513.35,19516.25,19513,19514.25,,,153
154,2023-07-07 10:04:00,NIFTY,NSE,,,,,19514.5,19514.8,19510.25,19510.25,,,154
155,2023-07-07 10:05:00,NIFTY,NSE,,,,,19510.25,19510.35,19506.75,19508.05,,,155
156,2023-07-07 10:06:00,NIFTY,NSE,,,,,19507.9,19508,19505,19506.25,,,156
157,2023-07-07 10:07:00,NIFTY,NSE,,,,,19506.15,19508.2,19504.75,19507.1,,,157
158,2023-07-07 10:08:00,NIFTY,NSE,,,,,19506.85,19509.7,19506.8,19508.7,,,158
159,2023-07-07 10:09:00,NIFTY,NSE,,,,,19508.95,19510.4,19508.05,19509.8,,,159
160,2023-07-07 10:10:00,NIFTY,NSE,,,,,19508.4,19511.65,19508.35,19510.55,,,160
161,2023-07-07 10:11:00,NIFTY,NSE,,,,,19510.45,19510.6,19499.2,19499.5,,,161
162,2023-07-07 10:12:00,NIFTY,NSE,,,,,19499.3,19500.45,19493.2,19493.5,,,162
163,2023-07-07 10:13:00,NIFTY,NSE,,,,,19493.05,19493.7,19490.7,19490.85,,,163
164,2023-07-07 10:14:00,NIFTY,NSE,,,,,19491.15,19492.65,19488.45,19492.65,,,164
165,2023-07-07 10:15:00,NIFTY,NSE,,,,,19492,19496.55,19491.9,19495.05,,,165
166,2023-07-07 10:16:00,NIFTY,NSE,,,,,19494.2,19494.2,19491,19491.5,,,166
167,2023-07-07 10:17:00,NIFTY,NSE,,,,,19490.6,19493.25,19489.45,19492.3,,,167
168,2023-07-07 10:18:00,NIFTY,NSE,,,,,19492.65,19493.55,19487.8,19490.25,,,168
169,2023-07-07 10:19:00,NIFTY,NSE,,,,,19489.7,19490.55,19487.7,19488.7,,,169
170,2023-07-07 10:20:00,NIFTY,NSE,,,,,19487.55,19490.4,19485,19489.95,,,170
171,2023-07-07 10:21:00,NIFTY,NSE,,,,,19489.7,19494.95,19489.5,19493,,,171
172,2023-07-07 10:22:00,NIFTY,NSE,,,,,19493.1,19494.25,19490.55,19491.9,,,172
173,2023-07-07 10:23:00,NIFTY,NSE,,,,,19491.8,19492.85,19486.05,19487.1,,,173
174,2023-07-07 10:24:00,NIFTY,NSE,,,,,19486.2,19486.4,19479.15,19480.7,,,174
175,2023-07-07 10:25:00,NIFTY,NSE,,,,,19481.7,19485.1,19480.75,19483.35,,,175
176,2023-07-07 10:26:00,NIFTY,NSE,,,,,19483.95,19484.9,19479.95,19480.2,,,176
177,2023-07-07 10:27:00,NIFTY,NSE,,,,,19480.15,19481.2,19476.5,19476.65,,,177
178,2023-07-07 10:28:00,NIFTY,NSE,,,,,19476.65,19476.9,19474.8,19475.8,,,178
179,2023-07-07 10:29:00,NIFTY,NSE,,,,,19475.8,19476.45,19471.85,19473.2,,,179
180,2023-07-07 10:30:00,NIFTY,NSE,,,,,19473.15,19473.25,19470.55,19472.05,,,180
181,2023-07-07 10:31:00,NIFTY,NSE,,,,,19471.35,19473.15,19467.65,19469.3,,,181
182,2023-07-07 10:32:00,NIFTY,NSE,,,,,19469.9,19470.75,19466.3,19467,,,182
183,2023-07-07 10:33:00,NIFTY,NSE,,,,,19467.4,19468.15,19464.35,19466.8,,,183
184,2023-07-07 10:34:00,NIFTY,NSE,,,,,19466.4,19470.5,19465.65,19469.4,,,184
185,2023-07-07 10:35:00,NIFTY,NSE,,,,,19469.65,19475.4,19469.65,19473.3,,,185
186,2023-07-07 10:36:00,NIFTY,NSE,,,,,19473.75,19473.9,19469.75,19471.7,,,186
187,2023-07-07 10:37:00,NIFTY,NSE,,,,,19470.55,19471.75,19465.75,19466.45,,,187
188,2023-07-07 10:38:00,NIFTY,NSE,,,,,19466.2,19468.5,19464.1,19466.4,,,188
189,2023-07-07 10:39:00,NIFTY,NSE,,,,,19466.85,19469.75,19465.7,19469.05,,,189
190,2023-07-07 10:40:00,NIFTY,NSE,,,,,19468.35,19469.15,19463.75,19463.75,,,190
191,2023-07-07 10:41:00,NIFTY,NSE,,,,,19463.95,19463.95,19457.65,19457.65,,,191
192,2023-07-07 10:42:00,NIFTY,NSE,,,,,19457.55,19457.55,19451.25,19452.8,,,192
193,2023-07-07 10:43:00,NIFTY,NSE,,,,,19453.35,19454.65,19451.2,19453.4,,,193
194,2023-07-07 10:44:00,NIFTY,NSE,,,,,19453.6,19453.75,19450.4,19450.8,,,194
195,2023-07-07 10:45:00,NIFTY,NSE,,,,,19450.85,19450.85,19442.75,19442.75,,,195
196,2023-07-07 10:46:00,NIFTY,NSE,,,,,19442.7,19443.95,19434.75,19435.35,,,196
197,2023-07-07 10:47:00,NIFTY,NSE,,,,,19434.7,19435.2,19425.15,19426.2,,,197
198,2023-07-07 10:48:00,NIFTY,NSE,,,,,19426.2,19428.45,19423.55,19425.2,,,198
199,2023-07-07 10:49:00,NIFTY,NSE,,,,,19426,19427.1,19416.65,19418.8,,,199
200,2023-07-07 10:50:00,NIFTY,NSE,,,,,19419.35,19427.3,19417.95,19425.4,,,200
201,2023-07-07 10:51:00,NIFTY,NSE,,,,,19425.15,19427.95,19423.75,19424.7,,,201
202,2023-07-07 10:52:00,NIFTY,NSE,,,,,19425.55,19432.05,19424,19424,,,202
203,2023-07-07 10:53:00,NIFTY,NSE,,,,,19422.05,19423.5,19408.1,19410.3,,,203
204,2023-07-07 10:54:00,NIFTY,NSE,,,,,19410.8,19411.65,19407.95,19409.1,,,204
205,2023-07-07 10:55:00,NIFTY,NSE,,,,,19409.6,19414.25,19406.4,19412.85,,,205
206,2023-07-07 10:56:00,NIFTY,NSE,,,,,19414.1,19416.3,19409.9,19410,,,206
207,2023-07-07 10:57:00,NIFTY,NSE,,,,,19409.8,19416.65,19408.7,19416.15,,,207
208,2023-07-07 10:58:00,NIFTY,NSE,,,,,19417,19420.8,19414.4,19414.75,,,208
209,2023-07-07 10:59:00,NIFTY,NSE,,,,,19414.95,19422.9,19414.95,19422.5,,,209
210,2023-07-07 11:00:00,NIFTY,NSE,,,,,19422.65,19425.55,19421.2,19423.05,,,210
211,2023-07-07 11:01:00,NIFTY,NSE,,,,,19420.95,19423.9,19414.4,19418,,,211
212,2023-07-07 11:02:00,NIFTY,NSE,,,,,19417.9,19417.9,19412.1,19413.05,,,212
213,2023-07-07 11:03:00,NIFTY,NSE,,,,,19413,19418.2,19411,19416.85,,,213
214,2023-07-07 11:04:00,NIFTY,NSE,,,,,19417.5,19417.65,19412.5,19413.1,,,214
215,2023-07-07 11:05:00,NIFTY,NSE,,,,,19412.4,19414.4,19410.9,19413.35,,,215
216,2023-07-07 11:06:00,NIFTY,NSE,,,,,19413.3,19422,19413.25,19421.75,,,216
217,2023-07-07 11:07:00,NIFTY,NSE,,,,,19422.3,19429.1,19421.95,19428.55,,,217
218,2023-07-07 11:08:00,NIFTY,NSE,,,,,19428.35,19432.1,19428.35,19429.65,,,218
219,2023-07-07 11:09:00,NIFTY,NSE,,,,,19429.35,19430.85,19426.7,19428.2,,,219
220,2023-07-07 11:10:00,NIFTY,NSE,,,,,19428.45,19428.6,19423.6,19424.95,,,220
221,2023-07-07 11:11:00,NIFTY,NSE,,,,,19425.15,19427.5,19423.6,19426.8,,,221
222,2023-07-07 11:12:00,NIFTY,NSE,,,,,19427.1,19427.8,19421.35,19421.35,,,222
223,2023-07-07 11:13:00,NIFTY,NSE,,,,,19421.6,19421.8,19417.9,19420.9,,,223
224,2023-07-07 11:14:00,NIFTY,NSE,,,,,19420.85,19426.5,19420.85,19426.15,,,224
225,2023-07-07 11:15:00,NIFTY,NSE,,,,,19425.65,19431.05,19423.65,19430.25,,,225
226,2023-07-07 11:16:00,NIFTY,NSE,,,,,19432.35,19436.25,19430.95,19436.25,,,226
227,2023-07-07 11:17:00,NIFTY,NSE,,,,,19436.4,19440.6,19436.25,19439.55,,,227
228,2023-07-07 11:18:00,NIFTY,NSE,,,,,19439.7,19440.75,19435.5,19436.8,,,228
229,2023-07-07 11:19:00,NIFTY,NSE,,,,,19436.65,19437.1,19434.55,19434.55,,,229
230,2023-07-07 11:20:00,NIFTY,NSE,,,,,19434.25,19434.95,19432.7,19433.8,,,230
231,2023-07-07 11:21:00,NIFTY,NSE,,,,,19433.55,19434.2,19431.8,19432.4,,,231
232,2023-07-07 11:22:00,NIFTY,NSE,,,,,19432.7,19434.3,19430.25,19430.65,,,232
233,2023-07-07 11:23:00,NIFTY,NSE,,,,,19429.9,19430,19421.95,19422.45,,,233
234,2023-07-07 11:24:00,NIFTY,NSE,,,,,19421.85,19422.3,19416.75,19416.9,,,234
235,2023-07-07 11:25:00,NIFTY,NSE,,,,,19417.05,19418,19409.3,19409.3,,,235
236,2023-07-07 11:26:00,NIFTY,NSE,,,,,19408.55,19409.2,19400.25,19400.65,,,236
237,2023-07-07 11:27:00,NIFTY,NSE,,,,,19400.45,19400.45,19395.7,19395.7,,,237
238,2023-07-07 11:28:00,NIFTY,NSE,,,,,19396.3,19396.3,19390.45,19393.8,,,238
239,2023-07-07 11:29:00,NIFTY,NSE,,,,,19394.15,19396.35,19390.9,19392.05,,,239
240,2023-07-07 11:30:00,NIFTY,NSE,,,,,19391.4,19395.7,19391.4,19395.25,,,240
241,2023-07-07 11:31:00,NIFTY,NSE,,,,,19395.7,19403.6,19395,19401.85,,,241
242,2023-07-07 11:32:00,NIFTY,NSE,,,,,19402.25,19402.25,19396.4,19398,,,242
243,2023-07-07 11:33:00,NIFTY,NSE,,,,,19397.75,19401.7,19396.75,19398.8,,,243
244,2023-07-07 11:34:00,NIFTY,NSE,,,,,19398.45,19400.2,19397.75,19399.15,,,244
245,2023-07-07 11:35:00,NIFTY,NSE,,,,,19399.25,19399.8,19395.3,19395.95,,,245
246,2023-07-07 11:36:00,NIFTY,NSE,,,,,19395.9,19399.5,19392.5,19399.5,,,246
247,2023-07-07 11:37:00,NIFTY,NSE,,,,,19399.25,19403.9,19398.35,19402.8,,,247
248,2023-07-07 11:38:00,NIFTY,NSE,,,,,19402.35,19402.65,19397.2,19397.2,,,248
249,2023-07-07 11:39:00,NIFTY,NSE,,,,,19398.25,19398.25,19387.45,19388.1,,,249
250,2023-07-07 11:40:00,NIFTY,NSE,,,,,19387.8,19389,19384.4,19384.4,,,250
251,2023-07-07 11:41:00,NIFTY,NSE,,,,,19384.7,19387.4,19382.4,19383.95,,,251
252,2023-07-07 11:42:00,NIFTY,NSE,,,,,19384.4,19384.8,19381.95,19382.7,,,252
253,2023-07-07 11:43:00,NIFTY,NSE,,,,,19383,19383.75,19380.7,19382.3,,,253
254,2023-07-07 11:44:00,NIFTY,NSE,,,,,19382.9,19390,19382.9,19389.4,,,254
255,2023-07-07 11:45:00,NIFTY,NSE,,,,,19390.25,19391.6,19388.2,19388.9,,,255
256,2023-07-07 11:46:00,NIFTY,NSE,,,,,19389.2,19389.2,19386.85,19387.45,,,256
257,2023-07-07 11:47:00,NIFTY,NSE,,,,,19387.55,19387.8,19381.7,19382.15,,,257
258,2023-07-07 11:48:00,NIFTY,NSE,,,,,19382.1,19385.2,19380.5,19384,,,258
259,2023-07-07 11:49:00,NIFTY,NSE,,,,,19383.95,19390.9,19383.95,19389.1,,,259
260,2023-07-07 11:50:00,NIFTY,NSE,,,,,19389.8,19389.8,19386.3,19388.15,,,260
261,2023-07-07 11:51:00,NIFTY,NSE,,,,,19387.85,19395.15,19387.85,19394.45,,,261
262,2023-07-07 11:52:00,NIFTY,NSE,,,,,19394.35,19395.25,19390.65,19391.1,,,262
