"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"9875","OPTCUR","JPYINR","OPTION","25-Aug-2023",59.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.2025,2.5075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.855,"JPYINR"
"9881","OPTCUR","JPYINR","OPTION","25-Aug-2023",60,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.38,2.74,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.06,"JPYINR"
"9883","OPTCUR","JPYINR","OPTION","25-Aug-2023",60.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.57,2.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2725,"JPYINR"
"9973","OPTCUR","JPYINR","OPTION","25-Aug-2023",60.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.765,3.215,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.49,"JPYINR"
"9975","OPTCUR","JPYINR","OPTION","25-Aug-2023",60.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.9725,3.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.715,"JPYINR"
"9977","OPTCUR","JPYINR","OPTION","25-Aug-2023",61,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.1875,3.7025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.945,"JPYINR"
"9989","OPTCUR","JPYINR","OPTION","25-Aug-2023",61.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.4075,3.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.18,"JPYINR"
"9991","OPTCUR","JPYINR","OPTION","25-Aug-2023",61.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.6325,4.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.415,"JPYINR"
"9993","OPTCUR","JPYINR","OPTION","25-Aug-2023",61.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.865,4.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.655,"JPYINR"
"9995","OPTCUR","JPYINR","OPTION","25-Aug-2023",62,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.1,4.695,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.8975,"JPYINR"
"10029","OPTCUR","JPYINR","OPTION","25-Aug-2023",62.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.34,4.945,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.1425,"JPYINR"
"10039","OPTCUR","JPYINR","OPTION","25-Aug-2023",62.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.58,5.195,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3875,"JPYINR"
"10054","OPTCUR","JPYINR","OPTION","25-Aug-2023",62.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.8225,5.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.6325,"JPYINR"
"10093","OPTCUR","JPYINR","OPTION","25-Aug-2023",63,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.0675,5.6925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.88,"JPYINR"
"10095","OPTCUR","JPYINR","OPTION","25-Aug-2023",63.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.3125,5.9425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.1275,"JPYINR"
"10103","OPTCUR","JPYINR","OPTION","25-Aug-2023",63.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.56,6.19,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.375,"JPYINR"
"10109","OPTCUR","JPYINR","OPTION","25-Aug-2023",63.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.805,6.44,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.6225,"JPYINR"
"10111","OPTCUR","JPYINR","OPTION","25-Aug-2023",64,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.055,6.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8725,"JPYINR"
"10119","OPTCUR","JPYINR","OPTION","25-Aug-2023",64.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.3025,6.9375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.12,"JPYINR"
"10121","OPTCUR","JPYINR","OPTION","25-Aug-2023",64.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.5525,7.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.37,"JPYINR"
"10123","OPTCUR","JPYINR","OPTION","25-Aug-2023",64.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.8,7.435,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.6175,"JPYINR"
"10125","OPTCUR","JPYINR","OPTION","25-Aug-2023",65,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.05,7.685,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.8675,"JPYINR"
"10272","OPTCUR","JPYINR","OPTION","25-Aug-2023",65.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.3025,7.9375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.33,"JPYINR"
"13694","OPTCUR","JPYINR","OPTION","29-Aug-2023",51.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.0425,7.6775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.655,"JPYINR"
"1209","OPTCUR","JPYINR","OPTION","29-Aug-2023",50.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.7925,8.4275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.61,"JPYINR"
"3352","OPTCUR","JPYINR","OPTION","29-Aug-2023",50.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.5425,8.1775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5575,"JPYINR"
"14168","OPTCUR","JPYINR","OPTION","29-Aug-2023",51,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.2925,7.9275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"13696","OPTCUR","JPYINR","OPTION","29-Aug-2023",51.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.7925,7.4275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.41,"JPYINR"
"1723","OPTCUR","JPYINR","OPTION","29-Aug-2023",51.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.5525,7.1875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.695,"JPYINR"
"1833","OPTCUR","JPYINR","OPTION","29-Aug-2023",52,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.305,6.94,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.455,"JPYINR"
"11584","OPTCUR","JPYINR","OPTION","29-Aug-2023",52.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.055,6.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.745,"JPYINR"
"10394","OPTCUR","JPYINR","OPTION","29-Aug-2023",52.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.8075,6.4425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.895,"JPYINR"
"1911","OPTCUR","JPYINR","OPTION","29-Aug-2023",52.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.5625,6.1925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.03,"JPYINR"
"12908","OPTCUR","JPYINR","OPTION","29-Aug-2023",53,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.315,5.945,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.1075,"JPYINR"
"12910","OPTCUR","JPYINR","OPTION","29-Aug-2023",53.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.07,5.695,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.8725,"JPYINR"
"12912","OPTCUR","JPYINR","OPTION","29-Aug-2023",53.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.825,5.445,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.635,"JPYINR"
"12914","OPTCUR","JPYINR","OPTION","29-Aug-2023",53.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.5825,5.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.39,"JPYINR"
"12916","OPTCUR","JPYINR","OPTION","29-Aug-2023",54,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.3425,4.9475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.145,"JPYINR"
"12918","OPTCUR","JPYINR","OPTION","29-Aug-2023",54.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.105,4.7,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.9025,"JPYINR"
"12920","OPTCUR","JPYINR","OPTION","29-Aug-2023",54.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.8725,4.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.6625,"JPYINR"
"12922","OPTCUR","JPYINR","OPTION","29-Aug-2023",54.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.6425,4.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.425,"JPYINR"
"12924","OPTCUR","JPYINR","OPTION","29-Aug-2023",55,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.42,3.96,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.19,"JPYINR"
"12926","OPTCUR","JPYINR","OPTION","29-Aug-2023",55.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.2,3.715,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.9575,"JPYINR"
"12928","OPTCUR","JPYINR","OPTION","29-Aug-2023",55.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.9925,3.4725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7325,"JPYINR"
"12930","OPTCUR","JPYINR","OPTION","29-Aug-2023",55.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.7875,3.2325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.51,"JPYINR"
"12932","OPTCUR","JPYINR","OPTION","29-Aug-2023",56,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.5975,2.9975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.2975,"JPYINR"
"12934","OPTCUR","JPYINR","OPTION","29-Aug-2023",56.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.4125,2.7675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.09,"JPYINR"
"12936","OPTCUR","JPYINR","OPTION","29-Aug-2023",56.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.24,2.54,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.89,"JPYINR"
"12940","OPTCUR","JPYINR","OPTION","29-Aug-2023",56.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.0825,2.3225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.7025,"JPYINR"
"13001","OPTCUR","JPYINR","OPTION","29-Aug-2023",57,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.9325,2.1075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.52,"JPYINR"
"13011","OPTCUR","JPYINR","OPTION","29-Aug-2023",57.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.7975,1.9025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.35,"JPYINR"
"13013","OPTCUR","JPYINR","OPTION","29-Aug-2023",57.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.675,1.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.19,"JPYINR"
"13015","OPTCUR","JPYINR","OPTION","29-Aug-2023",57.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.565,1.52,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0425,"JPYINR"
"13017","OPTCUR","JPYINR","OPTION","29-Aug-2023",58,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.4675,1.3475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.9075,"JPYINR"
"13019","OPTCUR","JPYINR","OPTION","29-Aug-2023",58.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3825,1.1825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7825,"JPYINR"
"13021","OPTCUR","JPYINR","OPTION","29-Aug-2023",58.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.31,1.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6725,"JPYINR"
"13033","OPTCUR","JPYINR","OPTION","29-Aug-2023",58.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.25,0.895,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5725,"JPYINR"
"13035","OPTCUR","JPYINR","OPTION","29-Aug-2023",59,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",2,1,1000,0.0025,"JAPANESE YEN","","","","",0.195,0.77,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4825,"JPYINR"
"13037","OPTCUR","JPYINR","OPTION","29-Aug-2023",59.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.15,0.655,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4025,"JPYINR"
"13039","OPTCUR","JPYINR","OPTION","29-Aug-2023",59.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.115,0.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.335,"JPYINR"
"13043","OPTCUR","JPYINR","OPTION","29-Aug-2023",59.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0875,0.4675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2775,"JPYINR"
"13045","OPTCUR","JPYINR","OPTION","29-Aug-2023",60,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"JAPANESE YEN","","","","",0.0625,0.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.225,"JPYINR"
"13047","OPTCUR","JPYINR","OPTION","29-Aug-2023",60.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.045,0.32,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1825,"JPYINR"
"13049","OPTCUR","JPYINR","OPTION","29-Aug-2023",60.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0325,0.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1475,"JPYINR"
"13051","OPTCUR","JPYINR","OPTION","29-Aug-2023",60.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0225,0.2125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1175,"JPYINR"
"13053","OPTCUR","JPYINR","OPTION","29-Aug-2023",61,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.015,0.17,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0925,"JPYINR"
"13055","OPTCUR","JPYINR","OPTION","29-Aug-2023",61.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0075,0.1375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0725,"JPYINR"
"13057","OPTCUR","JPYINR","OPTION","29-Aug-2023",61.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.005,0.11,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0575,"JPYINR"
"13059","OPTCUR","JPYINR","OPTION","29-Aug-2023",61.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.085,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0425,"JPYINR"
"13061","OPTCUR","JPYINR","OPTION","29-Aug-2023",62,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.065,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0325,"JPYINR"
"13063","OPTCUR","JPYINR","OPTION","29-Aug-2023",62.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"JPYINR"
"13065","OPTCUR","JPYINR","OPTION","29-Aug-2023",62.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"JPYINR"
"13067","OPTCUR","JPYINR","OPTION","29-Aug-2023",62.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.03,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"JPYINR"
"13069","OPTCUR","JPYINR","OPTION","29-Aug-2023",63,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"JPYINR"
"13071","OPTCUR","JPYINR","OPTION","29-Aug-2023",63.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"JPYINR"
"13073","OPTCUR","JPYINR","OPTION","29-Aug-2023",63.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"JPYINR"
"13075","OPTCUR","JPYINR","OPTION","29-Aug-2023",63.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"13077","OPTCUR","JPYINR","OPTION","29-Aug-2023",64,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"13079","OPTCUR","JPYINR","OPTION","29-Aug-2023",64.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"13081","OPTCUR","JPYINR","OPTION","29-Aug-2023",64.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"13083","OPTCUR","JPYINR","OPTION","29-Aug-2023",64.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"13085","OPTCUR","JPYINR","OPTION","29-Aug-2023",65,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"1383","OPTCUR","JPYINR","OPTION","29-Aug-2023",65.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.245,"JPYINR"
"1218","OPTCUR","JPYINR","OPTION","29-Aug-2023",50.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"JPYINR"
"3475","OPTCUR","JPYINR","OPTION","29-Aug-2023",50.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"JPYINR"
"14169","OPTCUR","JPYINR","OPTION","29-Aug-2023",51,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
